name	term	lev	seq	value
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup178239	-1.00095225438943
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup52028	1.1250491173981
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup116019	-0.860878625060191
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup113969	0.90775910197248
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup270437	0.138603027236156
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup42104	-0.625828300705779
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup270644	0.297671866352206
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup56446	0.639253646030633
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup247798	-0.0861268493025232
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup267952	1.95777606131996
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup264192	2.47709590905944
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup185401	-1.41484322812322
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup56423	0.26817214074365
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup154626	-0.758541143281253
"transferase activity, transferring nitrogenous groups"	GO:0008483;GO:0016769	3	isogroup208754	-0.521335702277237
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741	2	isogroup218953	-0.974040460187724
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741	2	isogroup52433	-2.22154384420545
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741	2	isogroup41639	-2.78714076260585
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741	2	isogroup274251	-1.95646147916269
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741	2	isogroup48938	-0.240222343904053
